power_W,duration_s,wall_thickness_mm,bottom_buffer_mm,cooling_h_W_per_m2K,insertion_depth_mm,nx,ny,dt_s,source_smoothing_mm,lesion_depth_mm,depth_fraction,transmural,overheat_area_mm2,peak_temperature_C,name,sample_id,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,cooling_h_sampled_W_per_m2K,insertion_sampled_mm,overheat
50.0,10.0,2.0,4.0,1780.6847635868376,1.7622564854126246,281,106,0.05,0.2,2.0,1.0,True,0.0,85.38046077389153,hpsd_50W_10s,7,2500.0,2.0,1780.6847635868376,1.7622564854126246,False
90.0,4.0,2.0,4.0,2379.347328689172,2.5,281,106,0.05,0.2,1.8855296153031256,0.9427648076515628,False,0.8155102040816372,109.28934318126865,vhpsd_90W_4s,0,2500.0,2.0,2379.347328689172,2.5,True
90.0,4.0,2.0,4.0,2593.857204431648,1.9425642480712781,281,106,0.05,0.2,1.7244940306479595,0.8622470153239797,False,0.0,99.35444405607842,vhpsd_90W_4s,1,2500.0,2.0,2593.857204431648,1.9425642480712781,False
90.0,4.0,2.0,4.0,3047.3674936767047,2.115949136332268,281,106,0.05,0.2,1.7703157859735013,0.8851578929867506,False,0.0661224489795922,100.75343348350664,vhpsd_90W_4s,2,2500.0,2.0,3047.3674936767047,2.115949136332268,True
90.0,4.0,2.0,4.0,2661.936235523902,1.9328018730753307,281,106,0.05,0.2,1.72017745577431,0.860088727887155,False,0.0,98.93890236776461,vhpsd_90W_4s,3,2500.0,2.0,2661.936235523902,1.9328018730753307,False
90.0,4.0,2.0,4.0,2793.089195041354,2.1877644172968367,281,106,0.05,0.2,1.7963279932973943,0.8981639966486972,False,0.22040816326530732,102.74858668848742,vhpsd_90W_4s,4,2500.0,2.0,2793.089195041354,2.1877644172968367,True
90.0,4.0,2.0,4.0,2477.964639486481,1.835588290971796,281,106,0.05,0.2,1.694189048244124,0.847094524122062,False,0.0,97.9473222918461,vhpsd_90W_4s,5,2500.0,2.0,2477.964639486481,1.835588290971796,False
90.0,4.0,2.0,4.0,2152.6406222682426,2.0412975929182062,281,106,0.05,0.2,1.7596081174766327,0.8798040587383164,False,0.22040816326530732,102.94678993992136,vhpsd_90W_4s,6,2500.0,2.0,2152.6406222682426,2.0412975929182062,True
90.0,4.0,2.0,4.0,1780.6847635868376,1.7622564854126246,281,106,0.05,0.2,1.6838705226755317,0.8419352613377659,False,0.0073469387755102445,100.1795670968855,vhpsd_90W_4s,7,2500.0,2.0,1780.6847635868376,1.7622564854126246,True
30.0,30.0,3.0,4.0,1007.1834329808144,0.825186022551218,281,123,0.05,0.2,2.9348702140334297,0.9782900713444765,False,0.0,68.70478664433624,standard_30W_30s,0,800.0,0.5,1007.1834329808144,0.825186022551218,False
30.0,30.0,3.0,4.0,688.8769894406353,0.5344705777113985,281,123,0.05,0.2,2.881076278957608,0.9603587596525359,False,0.0,69.2730952267335,standard_30W_30s,1,800.0,0.5,688.8769894406353,0.5344705777113985,False
30.0,30.0,3.0,4.0,748.8304041050565,0.3022188205728481,281,123,0.05,0.2,2.699208422377859,0.8997361407926197,False,0.0,66.1570378597649,standard_30W_30s,2,800.0,0.5,748.8304041050565,0.3022188205728481,False
30.0,30.0,3.0,4.0,895.103393334362,0.4513126521336882,281,123,0.05,0.2,2.734144890199752,0.9113816300665839,False,0.0,66.07815487879569,standard_30W_30s,3,800.0,0.5,895.103393334362,0.4513126521336882,False
30.0,30.0,3.0,4.0,862.5072155197158,0.6410406425403091,281,123,0.05,0.2,2.870543505261505,0.9568478350871684,False,0.0,68.23597673579886,standard_30W_30s,4,800.0,0.5,862.5072155197158,0.6410406425403091,False
30.0,30.0,3.0,4.0,550.065885525016,0.3741670801212715,281,123,0.05,0.2,2.8582758620646636,0.9527586206882211,False,0.0,69.84579604547011,standard_30W_30s,5,800.0,0.5,550.065885525016,0.3741670801212715,False
30.0,30.0,3.0,4.0,825.9072992063592,0.25,281,123,0.05,0.2,2.625390288266206,0.8751300960887353,False,0.0,64.86710039135116,standard_30W_30s,6,800.0,0.5,825.9072992063592,0.25,False
30.0,30.0,3.0,4.0,793.6510108759195,0.5692714730824632,281,123,0.05,0.2,2.8543943927211024,0.9514647975737008,False,0.0,68.27822327288757,standard_30W_30s,7,800.0,0.5,793.6510108759195,0.5692714730824632,False
50.0,10.0,3.0,4.0,1007.1834329808144,0.825186022551218,281,123,0.05,0.2,1.8356992523671862,0.6118997507890621,False,0.0,75.52293868143497,hpsd_50W_10s,0,800.0,0.5,1007.1834329808144,0.825186022551218,False
50.0,10.0,3.0,4.0,688.8769894406353,0.5344705777113985,281,123,0.05,0.2,1.761067221134771,0.5870224070449237,False,0.0,75.59654356065104,hpsd_50W_10s,1,800.0,0.5,688.8769894406353,0.5344705777113985,False
50.0,10.0,3.0,4.0,748.8304041050565,0.3022188205728481,281,123,0.05,0.2,1.6265849334328346,0.5421949778109448,False,0.0,71.22232890145804,hpsd_50W_10s,2,800.0,0.5,748.8304041050565,0.3022188205728481,False
50.0,10.0,3.0,4.0,895.103393334362,0.4513126521336882,281,123,0.05,0.2,1.6699424114091077,0.5566474704697025,False,0.0,71.45061881252899,hpsd_50W_10s,3,800.0,0.5,895.103393334362,0.4513126521336882,False
50.0,10.0,3.0,4.0,862.5072155197158,0.6410406425403091,281,123,0.05,0.2,1.7735462725198488,0.5911820908399495,False,0.0,74.5619767147025,hpsd_50W_10s,4,800.0,0.5,862.5072155197158,0.6410406425403091,False
50.0,10.0,3.0,4.0,550.065885525016,0.3741670801212715,281,123,0.05,0.2,1.7198308792829242,0.5732769597609747,False,0.0,75.815081489105,hpsd_50W_10s,5,800.0,0.5,550.065885525016,0.3741670801212715,False
50.0,10.0,3.0,4.0,825.9072992063592,0.25,281,123,0.05,0.2,1.5762281394915318,0.5254093798305106,False,0.0,69.5158410650289,hpsd_50W_10s,6,800.0,0.5,825.9072992063592,0.25,False
50.0,10.0,3.0,4.0,793.6510108759195,0.5692714730824632,281,123,0.05,0.2,1.7539881687428684,0.5846627229142894,False,0.0,74.45638789697854,hpsd_50W_10s,7,800.0,0.5,793.6510108759195,0.5692714730824632,False
90.0,4.0,3.0,4.0,1007.1834329808144,0.825186022551218,281,123,0.05,0.2,1.3346831048363383,0.44489436827877943,False,0.0,87.14964512760054,vhpsd_90W_4s,0,800.0,0.5,1007.1834329808144,0.825186022551218,False
90.0,4.0,3.0,4.0,688.8769894406353,0.5344705777113985,281,123,0.05,0.2,1.2539375016220158,0.4179791672073386,False,0.0,86.27188301662649,vhpsd_90W_4s,1,800.0,0.5,688.8769894406353,0.5344705777113985,False
90.0,4.0,3.0,4.0,748.8304041050565,0.3022188205728481,281,123,0.05,0.2,1.1507822853272867,0.38359409510909553,False,0.0,80.69912903621531,vhpsd_90W_4s,2,800.0,0.5,748.8304041050565,0.3022188205728481,False
90.0,4.0,3.0,4.0,895.103393334362,0.4513126521336882,281,123,0.05,0.2,1.1966636821723824,0.3988878940574608,False,0.0,81.55045270347772,vhpsd_90W_4s,3,800.0,0.5,895.103393334362,0.4513126521336882,False
90.0,4.0,3.0,4.0,862.5072155197158,0.6410406425403091,281,123,0.05,0.2,1.2770817710275137,0.4256939236758379,False,0.0,85.62623989002965,vhpsd_90W_4s,4,800.0,0.5,862.5072155197158,0.6410406425403091,False
90.0,4.0,3.0,4.0,550.065885525016,0.3741670801212715,281,123,0.05,0.2,1.2091211592224198,0.40304038640747325,False,0.0,85.86984994262106,vhpsd_90W_4s,5,800.0,0.5,550.065885525016,0.3741670801212715,False
90.0,4.0,3.0,4.0,825.9072992063592,0.25,281,123,0.05,0.2,1.1175460586502772,0.37251535288342574,False,0.0,78.5988508947318,vhpsd_90W_4s,6,800.0,0.5,825.9072992063592,0.25,False
90.0,4.0,3.0,4.0,793.6510108759195,0.5692714730824632,281,123,0.05,0.2,1.2556868854627081,0.41856229515423604,False,0.0,85.25065570680049,vhpsd_90W_4s,7,800.0,0.5,793.6510108759195,0.5692714730824632,False
30.0,30.0,3.0,4.0,699.7026491834858,1.1732798377909384,281,123,0.05,0.2,3.0,1.0,True,0.0,76.5005796509181,standard_30W_30s,0,800.0,1.0,699.7026491834858,1.1732798377909384,False
30.0,30.0,3.0,4.0,817.6377107494578,1.2348184324324973,281,123,0.05,0.2,3.0,1.0,True,0.0,75.33440519032256,standard_30W_30s,1,800.0,1.0,817.6377107494578,1.2348184324324973,False
30.0,30.0,3.0,4.0,910.9275505730807,1.1146550237322084,281,123,0.05,0.2,3.0,1.0,True,0.0,72.74100507194083,standard_30W_30s,2,800.0,1.0,910.9275505730807,1.1146550237322084,False
30.0,30.0,3.0,4.0,625.9258051423842,1.0007964971217538,281,123,0.05,0.2,3.0,1.0,True,0.0,75.71695353506459,standard_30W_30s,3,800.0,1.0,625.9258051423842,1.0007964971217538,False
30.0,30.0,3.0,4.0,850.230745259351,0.7339822351481259,281,123,0.05,0.2,2.9334469134970886,0.9778156378323629,False,0.0,69.31709934050892,standard_30W_30s,4,800.0,1.0,850.230745259351,0.7339822351481259,False
30.0,30.0,3.0,4.0,764.0921464753372,0.9993551206359225,281,123,0.05,0.2,3.0,1.0,True,0.0,73.32547020575869,standard_30W_30s,5,800.0,1.0,764.0921464753372,0.9993551206359225,False
30.0,30.0,3.0,4.0,729.0363532764659,0.9150815735732973,281,123,0.05,0.2,3.0,1.0,True,0.0,72.87659941408462,standard_30W_30s,6,800.0,1.0,729.0363532764659,0.9150815735732973,False
30.0,30.0,3.0,4.0,954.552408298128,0.7889003482199639,281,123,0.05,0.2,2.9295339460237275,0.9765113153412425,False,0.0,68.81619514918174,standard_30W_30s,7,800.0,1.0,954.552408298128,0.7889003482199639,False
50.0,10.0,3.0,4.0,699.7026491834858,1.1732798377909384,281,123,0.05,0.2,2.0372599079129263,0.6790866359709754,False,0.0,85.56914309797504,hpsd_50W_10s,0,800.0,1.0,699.7026491834858,1.1732798377909384,False
50.0,10.0,3.0,4.0,817.6377107494578,1.2348184324324973,281,123,0.05,0.2,2.043637203604563,0.6812124012015209,False,0.0,84.38720013924392,hpsd_50W_10s,1,800.0,1.0,817.6377107494578,1.2348184324324973,False
50.0,10.0,3.0,4.0,910.9275505730807,1.1146550237322084,281,123,0.05,0.2,1.9804096367916795,0.6601365455972265,False,0.0,81.10578758539188,hpsd_50W_10s,2,800.0,1.0,910.9275505730807,1.1146550237322084,False
50.0,10.0,3.0,4.0,625.9258051423842,1.0007964971217538,281,123,0.05,0.2,1.9814106567854908,0.6604702189284969,False,0.0,84.26658094372607,hpsd_50W_10s,3,800.0,1.0,625.9258051423842,1.0007964971217538,False
50.0,10.0,3.0,4.0,850.230745259351,0.7339822351481259,281,123,0.05,0.2,1.8210376506716157,0.6070125502238719,False,0.0,76.1095172750955,hpsd_50W_10s,4,800.0,1.0,850.230745259351,0.7339822351481259,False
50.0,10.0,3.0,4.0,764.0921464753372,0.9993551206359225,281,123,0.05,0.2,1.9538147098416936,0.6512715699472312,False,0.0,81.57525193468152,hpsd_50W_10s,5,800.0,1.0,764.0921464753372,0.9993551206359225,False
50.0,10.0,3.0,4.0,729.0363532764659,0.9150815735732973,281,123,0.05,0.2,1.9252097204922927,0.6417365734974309,False,0.0,80.86185657357358,hpsd_50W_10s,6,800.0,1.0,729.0363532764659,0.9150815735732973,False
50.0,10.0,3.0,4.0,954.552408298128,0.7889003482199639,281,123,0.05,0.2,1.8279781287448458,0.6093260429149486,False,0.0,75.59443877993968,hpsd_50W_10s,7,800.0,1.0,954.552408298128,0.7889003482199639,False
90.0,4.0,3.0,4.0,699.7026491834858,1.1732798377909384,281,123,0.05,0.2,1.4752257708492746,0.4917419236164249,False,0.0,98.2959869369521,vhpsd_90W_4s,0,800.0,1.0,699.7026491834858,1.1732798377909384,False
90.0,4.0,3.0,4.0,817.6377107494578,1.2348184324324973,281,123,0.05,0.2,1.4865531907029437,0.49551773023431456,False,0.0,97.35734436487172,vhpsd_90W_4s,1,800.0,1.0,817.6377107494578,1.2348184324324973,False
90.0,4.0,3.0,4.0,910.9275505730807,1.1146550237322084,281,123,0.05,0.2,1.441664779880532,0.480554926626844,False,0.0,93.81435995302775,vhpsd_90W_4s,2,800.0,1.0,910.9275505730807,1.1146550237322084,False
90.0,4.0,3.0,4.0,625.9258051423842,1.0007964971217538,281,123,0.05,0.2,1.4245090126678703,0.4748363375559568,False,0.0,96.55040343833144,vhpsd_90W_4s,3,800.0,1.0,625.9258051423842,1.0007964971217538,False
90.0,4.0,3.0,4.0,850.230745259351,0.7339822351481259,281,123,0.05,0.2,1.312674888960983,0.43755829632032767,False,0.0,87.57760715268225,vhpsd_90W_4s,4,800.0,1.0,850.230745259351,0.7339822351481259,False
90.0,4.0,3.0,4.0,764.0921464753372,0.9993551206359225,281,123,0.05,0.2,1.4143152952962819,0.47143843176542727,False,0.0,93.94381768504468,vhpsd_90W_4s,5,800.0,1.0,764.0921464753372,0.9993551206359225,False
90.0,4.0,3.0,4.0,729.0363532764659,0.9150815735732973,281,123,0.05,0.2,1.3870538031409627,0.46235126771365426,False,0.0,93.01024806514873,vhpsd_90W_4s,6,800.0,1.0,729.0363532764659,0.9150815735732973,False
90.0,4.0,3.0,4.0,954.552408298128,0.7889003482199639,281,123,0.05,0.2,1.3241403679157357,0.44138012263857856,False,0.0,87.12972402087627,vhpsd_90W_4s,7,800.0,1.0,954.552408298128,0.7889003482199639,False
30.0,30.0,3.0,4.0,586.5359531548293,1.4704937816583525,281,123,0.05,0.2,3.0,1.0,True,0.0,83.28166628578072,standard_30W_30s,0,800.0,1.5,586.5359531548293,1.4704937816583525,False
30.0,30.0,3.0,4.0,750.0932269582376,2.0080659270691266,281,123,0.05,0.2,3.0,1.0,True,0.0,87.5917809759647,standard_30W_30s,1,800.0,1.5,750.0932269582376,2.0080659270691266,False
30.0,30.0,3.0,4.0,814.5617883465945,1.512339651549505,281,123,0.05,0.2,3.0,1.0,True,0.0,79.01674699989418,standard_30W_30s,2,800.0,1.5,814.5617883465945,1.512339651549505,False
30.0,30.0,3.0,4.0,779.0138613171883,1.3768543188593734,281,123,0.05,0.2,3.0,1.0,True,0.0,77.7712513291938,standard_30W_30s,3,800.0,1.5,779.0138613171883,1.3768543188593734,False
30.0,30.0,3.0,4.0,1062.495108257347,1.6355429363182323,281,123,0.05,0.2,3.0,1.0,True,0.0,77.24380256424163,standard_30W_30s,4,800.0,1.5,1062.495108257347,1.6355429363182323,False
30.0,30.0,3.0,4.0,877.9989705817006,1.6228620510547451,281,123,0.05,0.2,3.0,1.0,True,0.0,79.51944847531158,standard_30W_30s,5,800.0,1.5,877.9989705817006,1.6228620510547451,False
30.0,30.0,3.0,4.0,899.8982200440385,1.167128856211123,281,123,0.05,0.2,3.0,1.0,True,0.0,73.46506671329688,standard_30W_30s,6,800.0,1.5,899.8982200440385,1.167128856211123,False
30.0,30.0,3.0,4.0,680.7557029321641,1.310217435555471,281,123,0.05,0.2,3.0,1.0,True,0.0,78.72629494828618,standard_30W_30s,7,800.0,1.5,680.7557029321641,1.310217435555471,False
50.0,10.0,3.0,4.0,586.5359531548293,1.4704937816583525,281,123,0.05,0.2,2.1679917415336543,0.7226639138445514,False,0.0,92.97455085112507,hpsd_50W_10s,0,800.0,1.5,586.5359531548293,1.4704937816583525,False
50.0,10.0,3.0,4.0,750.0932269582376,2.0080659270691266,281,123,0.05,0.2,2.33615333293761,0.7787177776458699,False,0.0,98.19834807478918,hpsd_50W_10s,1,800.0,1.5,750.0932269582376,2.0080659270691266,False
50.0,10.0,3.0,4.0,814.5617883465945,1.512339651549505,281,123,0.05,0.2,2.152067168572235,0.7173557228574117,False,0.0,88.92855399913267,hpsd_50W_10s,2,800.0,1.5,814.5617883465945,1.512339651549505,False
50.0,10.0,3.0,4.0,779.0138613171883,1.3768543188593734,281,123,0.05,0.2,2.104487703056941,0.7014959010189803,False,0.0,87.34323156422889,hpsd_50W_10s,3,800.0,1.5,779.0138613171883,1.3768543188593734,False
50.0,10.0,3.0,4.0,1062.495108257347,1.6355429363182323,281,123,0.05,0.2,2.1705318877516793,0.7235106292505598,False,0.0,87.28787876215003,hpsd_50W_10s,4,800.0,1.5,1062.495108257347,1.6355429363182323,False
50.0,10.0,3.0,4.0,877.9989705817006,1.6228620510547451,281,123,0.05,0.2,2.184172877356963,0.7280576257856542,False,0.0,89.68463118906347,hpsd_50W_10s,5,800.0,1.5,877.9989705817006,1.6228620510547451,False
50.0,10.0,3.0,4.0,899.8982200440385,1.167128856211123,281,123,0.05,0.2,2.00277942944548,0.6675931431484933,False,0.0,82.08022554149196,hpsd_50W_10s,6,800.0,1.5,899.8982200440385,1.167128856211123,False
50.0,10.0,3.0,4.0,680.7557029321641,1.310217435555471,281,123,0.05,0.2,2.093986562585659,0.6979955208618863,False,0.0,88.18254958432429,hpsd_50W_10s,7,800.0,1.5,680.7557029321641,1.310217435555471,False
90.0,4.0,3.0,4.0,586.5359531548293,1.4704937816583525,281,123,0.05,0.2,1.5735707133957744,0.5245235711319248,False,0.4573770491803304,105.69726563089391,vhpsd_90W_4s,0,800.0,1.5,586.5359531548293,1.4704937816583525,True
90.0,4.0,3.0,4.0,750.0932269582376,2.0080659270691266,281,123,0.05,0.2,1.719167306707542,0.573055768902514,False,1.0770491803278748,111.39167721491393,vhpsd_90W_4s,1,800.0,1.5,750.0932269582376,2.0080659270691266,True
90.0,4.0,3.0,4.0,814.5617883465945,1.512339651549505,281,123,0.05,0.2,1.5747693181394995,0.5249231060464998,False,0.16967213114754193,102.30276490779308,vhpsd_90W_4s,2,800.0,1.5,814.5617883465945,1.512339651549505,True
90.0,4.0,3.0,4.0,779.0138613171883,1.3768543188593734,281,123,0.05,0.2,1.5341839749962942,0.5113946583320981,False,0.04426229508196746,100.567997509915,vhpsd_90W_4s,3,800.0,1.5,779.0138613171883,1.3768543188593734,True
90.0,4.0,3.0,4.0,1062.495108257347,1.6355429363182323,281,123,0.05,0.2,1.6005717216123982,0.5335239072041328,False,0.081147540983607,101.111353940786,vhpsd_90W_4s,4,800.0,1.5,1062.495108257347,1.6355429363182323,True
90.0,4.0,3.0,4.0,877.9989705817006,1.6228620510547451,281,123,0.05,0.2,1.603130527657137,0.534376842552379,False,0.23606557377049311,103.20201688769858,vhpsd_90W_4s,5,800.0,1.5,877.9989705817006,1.6228620510547451,True
90.0,4.0,3.0,4.0,899.8982200440385,1.167128856211123,281,123,0.05,0.2,1.4611378777383923,0.48704595924613076,False,0.0,94.94077457334248,vhpsd_90W_4s,6,800.0,1.5,899.8982200440385,1.167128856211123,False
90.0,4.0,3.0,4.0,680.7557029321641,1.310217435555471,281,123,0.05,0.2,1.5198595633672114,0.5066198544557371,False,0.081147540983607,101.03251497876047,vhpsd_90W_4s,7,800.0,1.5,680.7557029321641,1.310217435555471,True
30.0,30.0,3.0,4.0,1107.210358769903,2.325940501208737,281,123,0.05,0.2,3.0,1.0,True,0.0,86.63738009440004,standard_30W_30s,0,800.0,2.0,1107.210358769903,2.325940501208737,False
30.0,30.0,3.0,4.0,443.6987498325874,1.8456501283592601,281,123,0.05,0.2,3.0,1.0,True,0.0,94.00010732431896,standard_30W_30s,1,800.0,2.0,443.6987498325874,1.8456501283592601,False
30.0,30.0,3.0,4.0,733.0456696663447,2.0185709956465425,281,123,0.05,0.2,3.0,1.0,True,0.0,88.13015584391586,standard_30W_30s,2,800.0,2.0,733.0456696663447,2.0185709956465425,False
30.0,30.0,3.0,4.0,713.3742905339642,1.872470290115895,281,123,0.05,0.2,3.0,1.0,True,0.0,86.27338690952651,standard_30W_30s,3,800.0,2.0,713.3742905339642,1.872470290115895,False
30.0,30.0,3.0,4.0,771.5924278157959,2.1071232108247187,281,123,0.05,0.2,3.0,1.0,True,0.0,88.70939653571676,standard_30W_30s,4,800.0,2.0,771.5924278157959,2.1071232108247187,False
30.0,30.0,3.0,4.0,868.4334525801174,1.6029889229371588,281,123,0.05,0.2,3.0,1.0,True,0.0,79.39341940910742,standard_30W_30s,5,800.0,2.0,868.4334525801174,1.6029889229371588,False
30.0,30.0,3.0,4.0,801.1533942631758,1.9746183163484032,281,123,0.05,0.2,3.0,1.0,True,0.0,86.0211437102436,standard_30W_30s,6,800.0,2.0,801.1533942631758,1.9746183163484032,False
30.0,30.0,3.0,4.0,901.7640127105757,2.154416833483507,281,123,0.05,0.2,3.0,1.0,True,0.0,86.98926018667272,standard_30W_30s,7,800.0,2.0,901.7640127105757,2.154416833483507,False
50.0,10.0,3.0,4.0,1107.210358769903,2.325940501208737,281,123,0.05,0.2,2.414654670374505,0.804884890124835,False,0.0,97.95315700392509,hpsd_50W_10s,0,800.0,2.0,1107.210358769903,2.325940501208737,False
50.0,10.0,3.0,4.0,443.6987498325874,1.8456501283592601,281,123,0.05,0.2,2.318491710409518,0.772830570136506,False,0.5385245901639374,103.27966531728859,hpsd_50W_10s,1,800.0,2.0,443.6987498325874,1.8456501283592601,True
50.0,10.0,3.0,4.0,733.0456696663447,2.0185709956465425,281,123,0.05,0.2,2.341037333622793,0.7803457778742643,False,0.0,98.71299151264535,hpsd_50W_10s,2,800.0,2.0,733.0456696663447,2.0185709956465425,False
50.0,10.0,3.0,4.0,713.3742905339642,1.872470290115895,281,123,0.05,0.2,2.292156341372522,0.7640521137908407,False,0.0,96.73066751470752,hpsd_50W_10s,3,800.0,2.0,713.3742905339642,1.872470290115895,False
50.0,10.0,3.0,4.0,771.5924278157959,2.1071232108247187,281,123,0.05,0.2,2.3672890702080145,0.7890963567360049,False,0.0,99.40230464465846,hpsd_50W_10s,4,800.0,2.0,771.5924278157959,2.1071232108247187,False
50.0,10.0,3.0,4.0,868.4334525801174,1.6029889229371588,281,123,0.05,0.2,2.1776772307954735,0.7258924102651578,False,0.0,89.5216809759186,hpsd_50W_10s,5,800.0,2.0,868.4334525801174,1.6029889229371588,False
50.0,10.0,3.0,4.0,801.1533942631758,1.9746183163484032,281,123,0.05,0.2,2.3199742838709354,0.7733247612903118,False,0.0,96.67425106034096,hpsd_50W_10s,6,800.0,2.0,801.1533942631758,1.9746183163484032,False
50.0,10.0,3.0,4.0,901.7640127105757,2.154416833483507,281,123,0.05,0.2,2.3724511083602495,0.7908170361200831,False,0.0,97.9669801174139,hpsd_50W_10s,7,800.0,2.0,901.7640127105757,2.154416833483507,False
90.0,4.0,3.0,4.0,1107.210358769903,2.325940501208737,281,123,0.05,0.2,1.8018381644784784,0.6006127214928262,False,1.1434426229508259,111.79402328935026,vhpsd_90W_4s,0,800.0,2.0,1107.210358769903,2.325940501208737,True
90.0,4.0,3.0,4.0,443.6987498325874,1.8456501283592601,281,123,0.05,0.2,1.6870460610721183,0.5623486870240394,False,1.5418032786885332,115.0867980002413,vhpsd_90W_4s,1,800.0,2.0,443.6987498325874,1.8456501283592601,True
90.0,4.0,3.0,4.0,733.0456696663447,2.0185709956465425,281,123,0.05,0.2,1.722275139341735,0.5740917131139117,False,1.150819672131154,111.82547455011155,vhpsd_90W_4s,2,800.0,2.0,733.0456696663447,2.0185709956465425,True
90.0,4.0,3.0,4.0,713.3742905339642,1.872470290115895,281,123,0.05,0.2,1.6840246681256348,0.5613415560418783,False,0.8852459016393491,109.85876924617305,vhpsd_90W_4s,3,800.0,2.0,713.3742905339642,1.872470290115895,True
90.0,4.0,3.0,4.0,771.5924278157959,2.1071232108247187,281,123,0.05,0.2,1.7486123498474275,0.5828707832824759,False,1.2688524590164005,112.60979721329046,vhpsd_90W_4s,4,800.0,2.0,771.5924278157959,2.1071232108247187,True
90.0,4.0,3.0,4.0,868.4334525801174,1.6029889229371588,281,123,0.05,0.2,1.5982725205238064,0.5327575068412688,False,0.2286885245901652,103.02653083836096,vhpsd_90W_4s,5,800.0,2.0,868.4334525801174,1.6029889229371588,True
90.0,4.0,3.0,4.0,801.1533942631758,1.9746183163484032,281,123,0.05,0.2,1.7098139459442903,0.5699379819814301,False,0.9368852459016446,110.08652624208521,vhpsd_90W_4s,6,800.0,2.0,801.1533942631758,1.9746183163484032,True
90.0,4.0,3.0,4.0,901.7640127105757,2.154416833483507,281,123,0.05,0.2,1.758477325954772,0.5861591086515906,False,1.1139344262295143,111.46657642930764,vhpsd_90W_4s,7,800.0,2.0,901.7640127105757,2.154416833483507,True
30.0,30.0,3.0,4.0,1753.4054445152096,0.3603577864178684,281,123,0.05,0.2,2.4227012015852036,0.8075670671950679,False,0.0,61.12588997244659,standard_30W_30s,0,1500.0,0.5,1753.4054445152096,0.3603577864178684,False
30.0,30.0,3.0,4.0,1231.7410730089925,0.5876158732988679,281,123,0.05,0.2,2.714291433251893,0.9047638110839643,False,0.0,64.91550964433875,standard_30W_30s,1,1500.0,0.5,1231.7410730089925,0.5876158732988679,False
30.0,30.0,3.0,4.0,1444.0400437135638,0.5282485420676085,281,123,0.05,0.2,2.618011436949181,0.8726704789830603,False,0.0,63.410131369860316,standard_30W_30s,2,1500.0,0.5,1444.0400437135638,0.5282485420676085,False
30.0,30.0,3.0,4.0,1519.0312663988107,0.25,281,123,0.05,0.2,2.3862789009495238,0.795426300316508,False,0.0,61.01403802958593,standard_30W_30s,3,1500.0,0.5,1519.0312663988107,0.25,False
30.0,30.0,3.0,4.0,1276.9376858522023,0.4849204474839793,281,123,0.05,0.2,2.6292668318542867,0.8764222772847622,False,0.0,63.80728496965051,standard_30W_30s,4,1500.0,0.5,1276.9376858522023,0.4849204474839793,False
30.0,30.0,3.0,4.0,1939.8051742699317,0.6636738715759988,281,123,0.05,0.2,2.6193789193960852,0.8731263064653617,False,0.0,62.8832841564624,standard_30W_30s,5,1500.0,0.5,1939.8051742699317,0.6636738715759988,False
30.0,30.0,3.0,4.0,1577.463000936225,0.3997952005037312,281,123,0.05,0.2,2.4914501443118406,0.8304833814372802,False,0.0,61.92908705493716,standard_30W_30s,6,1500.0,0.5,1577.463000936225,0.3997952005037312,False
30.0,30.0,3.0,4.0,1413.1889613353046,1.0843131206941337,281,123,0.05,0.2,3.0,1.0,True,0.0,68.4668281564953,standard_30W_30s,7,1500.0,0.5,1413.1889613353046,1.0843131206941337,False
50.0,10.0,3.0,4.0,1753.4054445152096,0.3603577864178684,281,123,0.05,0.2,1.4660800132807155,0.4886933377602385,False,0.0,65.15675854368223,hpsd_50W_10s,0,1500.0,0.5,1753.4054445152096,0.3603577864178684,False
50.0,10.0,3.0,4.0,1231.7410730089925,0.5876158732988679,281,123,0.05,0.2,1.681869226476915,0.5606230754923051,False,0.0,70.20266948896554,hpsd_50W_10s,1,1500.0,0.5,1231.7410730089925,0.5876158732988679,False
50.0,10.0,3.0,4.0,1444.0400437135638,0.5282485420676085,281,123,0.05,0.2,1.6160973694710696,0.5386991231570232,False,0.0,68.15882279366048,hpsd_50W_10s,2,1500.0,0.5,1444.0400437135638,0.5282485420676085,False
50.0,10.0,3.0,4.0,1519.0312663988107,0.25,281,123,0.05,0.2,1.424496246905876,0.47483208230195867,False,0.0,64.90733288728995,hpsd_50W_10s,3,1500.0,0.5,1519.0312663988107,0.25,False
50.0,10.0,3.0,4.0,1276.9376858522023,0.4849204474839793,281,123,0.05,0.2,1.6163971516437485,0.5387990505479162,False,0.0,68.60617948340425,hpsd_50W_10s,4,1500.0,0.5,1276.9376858522023,0.4849204474839793,False
50.0,10.0,3.0,4.0,1939.8051742699317,0.6636738715759988,281,123,0.05,0.2,1.6364741259756266,0.5454913753252089,False,0.0,67.63086528865793,hpsd_50W_10s,5,1500.0,0.5,1939.8051742699317,0.6636738715759988,False
50.0,10.0,3.0,4.0,1577.463000936225,0.3997952005037312,281,123,0.05,0.2,1.518085657055659,0.5060285523518863,False,0.0,66.1477764985711,hpsd_50W_10s,6,1500.0,0.5,1577.463000936225,0.3997952005037312,False
